역사코드,주중주말,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2732,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,1.0
2733,DAY,5.0,14.0,23.0,39.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,33.0,30.0,20.0,20.0,17.0,12.0,1.0
2733,SAT,5.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,14.0,12.0,1.0
2734,DAY,4.0,15.0,24.0,38.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,29.0,20.0,20.0,18.0,12.0,1.0
2734,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,14.0,12.0,1.0
2735,DAY,4.0,15.0,23.0,39.0,32.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,33.0,30.0,20.0,19.0,18.0,12.0,1.0
2735,SAT,4.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,16.0,12.0,0.0
2736,DAY,4.0,14.0,25.0,38.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,30.0,20.0,19.0,17.0,13.0,1.0
2736,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,12.0,0.0
2737,DAY,5.0,15.0,24.0,38.0,31.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,33.0,30.0,19.0,20.0,18.0,12.0,2.0
2737,SAT,5.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,14.0,13.0,1.0
2738,DAY,4.0,15.0,24.0,38.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,30.0,20.0,19.0,18.0,12.0,1.0
2738,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,12.0,1.0
2739,DAY,5.0,13.0,25.0,39.0,30.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,33.0,29.0,20.0,20.0,18.0,12.0,1.0
2739,SAT,5.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,1.0
2740,DAY,4.0,15.0,23.0,39.0,32.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,32.0,30.0,19.0,20.0,18.0,11.0,2.0
2740,SAT,4.0,13.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,14.0,13.0,0.0
2741,DAY,4.0,15.0,24.0,38.0,31.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,31.0,30.0,20.0,19.0,18.0,11.0,2.0
2741,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,13.0,0.0
2742,DAY,4.0,15.0,24.0,37.0,32.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,30.0,19.0,20.0,18.0,12.0,1.0
2742,SAT,4.0,14.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,13.0,0.0
2743,DAY,5.0,14.0,24.0,37.0,32.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,30.0,30.0,20.0,20.0,18.0,12.0,1.0
2743,SAT,5.0,12.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,16.0,11.0,1.0
2744,DAY,5.0,14.0,24.0,37.0,32.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,29.0,21.0,19.0,18.0,12.0,1.0
2744,SAT,5.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,1.0
2745,DAY,5.0,14.0,24.0,37.0,31.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,30.0,31.0,19.0,20.0,18.0,12.0,1.0
2745,SAT,5.0,13.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,12.0,1.0
2746,DAY,4.0,15.0,25.0,36.0,32.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,31.0,29.0,20.0,20.0,18.0,11.0,1.0
2746,SAT,4.0,14.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,15.0,12.0,0.0
2747,DAY,4.0,15.0,24.0,36.0,32.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,31.0,28.0,22.0,19.0,18.0,11.0,1.0
2747,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,16.0,12.0,0.0
2748,DAY,5.0,14.0,25.0,35.0,32.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,31.0,29.0,20.0,20.0,18.0,11.0,1.0
2748,SAT,5.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,12.0,0.0
2749,DAY,5.0,14.0,26.0,33.0,33.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,30.0,28.0,21.0,20.0,18.0,11.0,1.0
2749,SAT,5.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,15.0,11.0,1.0
2750,DAY,5.0,15.0,25.0,33.0,32.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,30.0,29.0,22.0,19.0,18.0,10.0,2.0
2750,SAT,5.0,13.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,16.0,11.0,1.0
2751,DAY,6.0,14.0,25.0,32.0,33.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,30.0,28.0,21.0,20.0,17.0,11.0,2.0
2751,SAT,5.0,13.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,15.0,11.0,1.0
2752,DAY,8.0,20.0,28.0,32.0,33.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,29.0,28.0,22.0,20.0,18.0,13.0,4.0
2752,SAT,7.0,13.0,17.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,15.0,14.0,2.0
2753,DAY,5.0,17.0,24.0,20.0,17.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.0,16.0,15.0,11.0,11.0,9.0,2.0
2753,SAT,4.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,9.0,1.0
2754,DAY,6.0,16.0,25.0,19.0,18.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,17.0,15.0,15.0,11.0,11.0,9.0,2.0
2754,SAT,4.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0
2755,DAY,5.0,18.0,23.0,21.0,17.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.0,16.0,16.0,10.0,11.0,10.0,1.0
2755,SAT,4.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0
2756,DAY,5.0,17.0,24.0,21.0,16.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,16.0,15.0,16.0,10.0,10.0,11.0,1.0
2756,SAT,4.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0
2757,DAY,5.0,17.0,25.0,20.0,17.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,16.0,15.0,16.0,10.0,11.0,10.0,1.0
2757,SAT,4.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,7.0,2.0
2758,DAY,5.0,17.0,24.0,21.0,17.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,18.0,14.0,16.0,11.0,10.0,10.0,1.0
2758,SAT,4.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,11.0,8.0,1.0
2759,DAY,5.0,16.0,25.0,20.0,18.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,17.0,15.0,16.0,10.0,10.0,10.0,2.0
2759,SAT,4.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,9.0,1.0
2760,DAY,4.0,18.0,25.0,19.0,18.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,17.0,15.0,16.0,10.0,10.0,10.0,2.0
2760,SAT,4.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,10.0,9.0,1.0
2761,DAY,4.0,18.0,25.0,19.0,17.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,17.0,15.0,16.0,10.0,10.0,10.0,2.0
2761,SAT,4.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,11.0,9.0,1.0
3762,DAY,5.0,12.0,16.0,20.0,16.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,17.0,15.0,11.0,10.0,8.0,9.0,1.0
3762,SAT,4.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,9.0,1.0
3763,DAY,5.0,11.0,17.0,19.0,18.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,15.0,11.0,10.0,9.0,8.0,1.0
3763,SAT,4.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,11.0,8.0,1.0
